state_name,state_abbreviation,county_name,county_fips_code,studyyear,female_unemployed_rate,male_unemployed_rate,2022_med_household_inc,population,poverty_rate,1_breadwinner_hh,2_breadwinners_hh,avg_centrebased_care_price,avg_family_childcare_price
Alabama,AL,Marion County,1093,2022,6.4,6.5,49743,29203,16.4,2503,2923,130.02272727272728,103.46000000000002
Alabama,AL,Marshall County,1095,2018,4.6,5.5,50138,95145,21.7,12211,7671,92.1127272727273,69.65909090909092
Alabama,AL,Marshall County,1095,2019,4.1,4.4,53340,95643,20.3,12230,7856,96.25727272727273,73.10272727272726
Alabama,AL,Marshall County,1095,2020,2.7,4.4,57748,96137,19.1,11724,8353,100.4009090909091,76.5563636363636
Alabama,AL,Marshall County,1095,2021,3.2,4.4,57702,97179,17.7,12200,8444,104.54545454545455,80.0
Alabama,AL,Marshall County,1095,2022,3.4,4.1,58272,97923,16.6,12455,8281,108.69,83.45363636363639
Alabama,AL,Mobile County,1097,2018,5.8,6.5,54476,414659,19.3,54451,29619,114.80545454545455,111.01181818181819
Alabama,AL,Mobile County,1097,2019,5.4,6.2,55196,414114,18.8,54294,28437,117.75363636363637,114.91363636363634
Alabama,AL,Mobile County,1097,2020,5.4,5.8,57069,413977,17.9,52478,28867,120.69272727272727,118.82545454545453
Alabama,AL,Mobile County,1097,2021,5.6,5.9,55774,414620,17.6,51756,29835,123.63636363636364,122.72727272727273
Alabama,AL,Mobile County,1097,2022,6.0,5.8,55352,413878,17.6,49898,29418,126.58000000000003,126.63909090909091
Alabama,AL,Monroe County,1099,2018,18.8,16.2,35566,21512,30.9,2387,1148,117.57090909090908,111.46181818181817
Alabama,AL,Monroe County,1099,2019,14.9,16.0,35312,21270,27.9,2406,1237,119.59181818181816,115.22363636363634
Alabama,AL,Monroe County,1099,2020,13.8,13.2,36764,21006,24.0,2096,1336,121.61636363636363,118.97545454545458
Alabama,AL,Monroe County,1099,2021,11.8,11.9,35568,20115,22.2,2273,1224,123.63636363636364,122.72727272727273
Alabama,AL,Monroe County,1099,2022,11.3,13.0,39965,19816,22.9,1924,1084,125.66090909090909,126.47909090909087
Alabama,AL,Montgomery County,1101,2018,7.3,7.9,56628,226941,20.7,30169,14887,113.18181818181819,111.75818181818181
Alabama,AL,Montgomery County,1101,2019,6.2,6.9,58144,226941,19.4,29769,14565,117.94272727272728,116.35909090909094
Alabama,AL,Montgomery County,1101,2020,5.5,7.4,59757,226451,18.8,30175,14229,122.69818181818181,120.95000000000003
Alabama,AL,Montgomery County,1101,2021,5.5,7.7,57237,229072,19.6,30781,14130,127.45454545454545,125.54545454545455
Alabama,AL,Montgomery County,1101,2022,5.6,8.0,56707,228132,19.6,29905,14459,132.2109090909091,130.14090909090908
Alabama,AL,Morgan County,1103,2018,5.3,5.1,58706,119122,15.3,13572,9669,123.90363636363635,120.15727272727273
Alabama,AL,Morgan County,1103,2019,5.0,5.2,60501,119213,14.6,13480,9774,125.33454545454548,125.35181818181817
Alabama,AL,Morgan County,1103,2020,4.7,4.9,60861,119352,14.9,13709,9733,126.75545454545455,130.53727272727272
Alabama,AL,Morgan County,1103,2021,4.9,4.6,61180,122608,14.6,15025,9404,128.1818181818182,135.72727272727272
Alabama,AL,Morgan County,1103,2022,4.2,4.1,61588,123102,13.7,15483,8940,129.6081818181818,140.91727272727272
Alabama,AL,Perry County,1105,2018,14.7,9.1,27802,9486,41.8,1437,234,110.29090909090907,89.63
Alabama,AL,Perry County,1105,2019,11.1,8.7,27199,9293,30.8,1328,239,115.22727272727275,93.09000000000002
Alabama,AL,Perry County,1105,2020,13.1,9.3,27456,9104,36.1,1520,136,120.1590909090909,96.53999999999998
Alabama,AL,Perry County,1105,2021,14.0,24.5,29492,8702,35.7,1141,114,125.0909090909091,100.0
Alabama,AL,Perry County,1105,2022,11.2,20.1,32332,8479,32.8,1158,155,130.02272727272728,103.46000000000002
Alabama,AL,Pickens County,1107,2018,9.4,11.4,44200,20298,23.5,2127,1325,110.29090909090907,89.63
Alabama,AL,Pickens County,1107,2019,10.7,10.0,46224,20243,22.7,2171,1262,115.22727272727275,93.09000000000002
Alabama,AL,Pickens County,1107,2020,9.2,8.0,46416,20049,24.7,2318,1058,120.1590909090909,96.53999999999998
Alabama,AL,Pickens County,1107,2021,6.8,7.1,47294,19240,22.7,2204,947,125.0909090909091,100.0
Alabama,AL,Pickens County,1107,2022,7.8,3.6,45339,18925,22.3,2126,898,130.02272727272728,103.46000000000002
Alabama,AL,Pike County,1109,2018,9.8,6.3,40920,33403,26.6,3696,2075,90.95363636363635,83.14272727272727
Alabama,AL,Pike County,1109,2019,7.1,5.2,43437,33333,24.4,4031,1731,96.97090909090912,88.00636363636362
Alabama,AL,Pike County,1109,2020,6.0,3.9,45101,33274,23.0,3534,1980,102.98727272727272,92.8690909090909
Alabama,AL,Pike County,1109,2021,4.9,4.0,43716,33176,23.8,3329,2271,109.0,97.72727272727273
Alabama,AL,Pike County,1109,2022,5.9,4.0,42616,32997,23.6,3252,2146,115.01727272727273,102.59
Alabama,AL,Randolph County,1111,2018,3.4,6.3,48910,22574,17.7,2649,1300,99.9218181818182,89.10090909090908
Alabama,AL,Randolph County,1111,2019,2.7,5.4,50338,22647,16.9,2373,1544,103.10454545454546,92.73727272727275
Alabama,AL,Randolph County,1111,2020,3.0,5.0,51912,22732,18.8,2060,1594,106.27727272727275,96.36363636363635
Alabama,AL,Randolph County,1111,2021,4.2,3.8,51318,21984,18.2,1950,1603,109.45454545454545,100.0
Alabama,AL,Randolph County,1111,2022,3.2,3.3,49879,22179,19.9,1882,1543,112.63181818181816,103.63636363636365
Alabama,AL,Russell County,1113,2018,8.6,7.1,48354,58213,20.1,7389,4543,118.49454545454546,116.45727272727271
Alabama,AL,Russell County,1113,2019,7.5,5.3,49234,57952,20.7,7686,3751,121.32999999999997,119.9727272727273
Alabama,AL,Russell County,1113,2020,6.0,5.1,48539,57938,21.8,8338,3448,124.16454545454545,123.4890909090909
Alabama,AL,Russell County,1113,2021,6.9,5.8,48031,58695,21.9,8140,3789,127.0,127.0
Alabama,AL,Russell County,1113,2022,6.9,6.1,47420,58849,22.0,8739,3419,129.84,130.51636363636365
Alabama,AL,St. Clair County,1115,2018,5.3,5.3,64767,87306,13.2,8849,8388,151.36727272727273,112.59454545454545
Alabama,AL,St. Clair County,1115,2019,6.3,4.5,67637,87989,12.2,8428,8796,148.8854545454546,118.58454545454543
Alabama,AL,St. Clair County,1115,2020,5.7,4.8,71911,88929,11.4,8299,8980,146.39545454545453,124.5645454545455
Alabama,AL,St. Clair County,1115,2021,4.5,5.1,70926,90412,12.1,7701,8976,143.9090909090909,130.54545454545453
Alabama,AL,St. Clair County,1115,2022,3.9,4.6,73218,91719,10.9,7405,9286,141.42363636363638,136.52636363636358
Alabama,AL,Shelby County,1117,2018,4.1,3.9,89398,211261,8.4,21086,25277,147.68818181818182,112.14818181818183
Alabama,AL,Shelby County,1117,2019,3.6,3.6,90247,213432,7.5,20093,26506,146.43,118.2772727272727
Alabama,AL,Shelby County,1117,2020,4.0,3.6,90722,216350,6.9,19855,26310,145.16727272727272,124.41636363636363
Alabama,AL,Shelby County,1117,2021,3.3,3.2,90025,220780,7.0,19765,26681,143.9090909090909,130.54545454545453
Alabama,AL,Shelby County,1117,2022,3.4,2.9,90618,223916,6.9,19285,26725,142.6509090909091,136.68454545454546
Alabama,AL,Sumter County,1119,2018,14.3,9.8,27296,12985,31.3,1540,599,110.29090909090907,89.63
Alabama,AL,Sumter County,1119,2019,10.7,8.7,28211,12797,31.8,1599,514,115.22727272727275,93.09000000000002
Alabama,AL,Sumter County,1119,2020,8.7,7.2,30073,12595,30.8,1547,435,120.1590909090909,96.53999999999998
Alabama,AL,Sumter County,1119,2021,5.9,8.3,29538,12482,31.6,1495,392,125.0909090909091,100.0
Alabama,AL,Sumter County,1119,2022,6.1,10.6,31726,12196,30.4,1275,480,130.02272727272728,103.46000000000002
Alabama,AL,Talladega County,1121,2018,7.9,9.7,48394,80565,19.9,8945,5111,97.61090909090905,88.73454545454545
Alabama,AL,Talladega County,1121,2019,8.1,8.9,47937,80387,19.1,8692,5016,101.55727272727273,92.49000000000002
Alabama,AL,Talladega County,1121,2020,7.1,7.0,50564,80244,17.8,8484,5324,105.50818181818182,96.24454545454545
Alabama,AL,Talladega County,1121,2021,8.0,7.8,49486,81850,18.6,8597,4979,109.45454545454545,100.0
Alabama,AL,Talladega County,1121,2022,8.7,8.1,52457,81105,18.7,8037,5330,113.40545454545453,103.75545454545455
Alabama,AL,Tallapoosa County,1123,2018,10.2,10.6,51166,40636,20.3,4587,2532,121.34727272727272,116.94363636363636
Alabama,AL,Tallapoosa County,1123,2019,9.6,10.1,53160,40541,18.9,4209,2712,123.23272727272727,120.29636363636364
Alabama,AL,Tallapoosa County,1123,2020,13.5,8.7,55384,40450,16.5,4539,2513,125.11454545454545,123.64818181818183
Alabama,AL,Tallapoosa County,1123,2021,13.4,6.9,55211,41284,16.8,4572,2415,127.0,127.0
Alabama,AL,Tallapoosa County,1123,2022,14.0,7.3,53282,41251,16.8,4697,2182,128.88636363636363,130.35636363636362
Alabama,AL,Tuscaloosa County,1125,2018,6.2,6.3,61621,206213,17.4,20735,17035,107.77545454545454,89.26
Alabama,AL,Tuscaloosa County,1125,2019,5.4,6.2,61858,207305,17.7,20496,17345,113.55090909090906,92.84000000000002
Alabama,AL,Tuscaloosa County,1125,2020,5.6,6.3,62425,208854,17.2,21582,17173,119.32090909090907,96.41999999999999
Alabama,AL,Tuscaloosa County,1125,2021,5.1,5.4,62684,223945,15.8,23533,18500,125.0909090909091,100.0
Alabama,AL,Tuscaloosa County,1125,2022,6.1,5.0,61645,231558,16.7,23471,17562,130.8609090909091,103.58000000000001
Alabama,AL,Walker County,1127,2018,9.8,7.9,49263,64493,19.7,6518,5176,151.36727272727273,112.59454545454545
Alabama,AL,Walker County,1127,2019,9.2,7.6,50610,64110,18.1,6436,4931,148.8854545454546,118.58454545454543
Alabama,AL,Walker County,1127,2020,7.8,6.9,52708,63802,16.9,6300,4808,146.39545454545453,124.5645454545455
Alabama,AL,Walker County,1127,2021,6.8,7.2,51712,65194,16.9,6392,4968,143.9090909090909,130.54545454545453
Alabama,AL,Walker County,1127,2022,5.5,5.9,52987,64978,16.4,6463,4795,141.42363636363638,136.52636363636358
Alabama,AL,Washington County,1129,2018,9.3,8.0,48137,16643,21.0,1957,898,117.57090909090908,111.46181818181817
Alabama,AL,Washington County,1129,2019,4.6,9.3,47989,16541,21.1,2097,996,119.59181818181816,115.22363636363634
Alabama,AL,Washington County,1129,2020,6.0,7.3,48681,16336,14.8,1947,1112,121.61636363636363,118.97545454545458
Alabama,AL,Washington County,1129,2021,5.7,6.9,48518,15574,16.7,1890,820,123.63636363636364,122.72727272727273
Alabama,AL,Washington County,1129,2022,9.3,3.9,51184,15434,15.8,1688,1045,125.66090909090909,126.47909090909087
Alabama,AL,Wilcox County,1131,2018,17.0,13.9,32140,10809,31.1,1289,463,114.99727272727272,111.75818181818181
Alabama,AL,Wilcox County,1131,2019,12.7,18.0,35976,10681,30.1,1436,366,119.15,116.35909090909094
Alabama,AL,Wilcox County,1131,2020,13.7,12.2,40322,10552,27.6,1380,327,123.30181818181818,120.95000000000003
Alabama,AL,Wilcox County,1131,2021,17.2,10.8,39660,10686,27.4,1474,380,127.45454545454545,125.54545454545455
Alabama,AL,Wilcox County,1131,2022,14.0,7.2,38208,10441,26.8,1453,319,131.60727272727274,130.14090909090908
Alabama,AL,Winston County,1133,2018,9.6,6.0,45435,23875,16.2,2095,1983,126.93363636363637,120.6509090909091
Alabama,AL,Winston County,1133,2019,9.3,5.8,41514,23784,17.6,2050,2002,127.35090909090906,125.6809090909091
Alabama,AL,Winston County,1133,2020,7.3,3.9,47140,23712,17.4,2156,1913,127.76454545454546,130.7018181818182
Alabama,AL,Winston County,1133,2021,6.9,3.3,50245,23650,19.3,1808,1962,128.1818181818182,135.72727272727272
Alabama,AL,Winston County,1133,2022,6.5,2.8,49494,23655,18.2,1940,1969,128.6,140.75272727272727
Alaska,AK,Aleutians East Borough,2013,2018,4.2,3.0,82253,3425,15.4,219,188,242.18072111932824,204.83963286713285
Alaska,AK,Aleutians East Borough,2013,2019,4.2,3.7,80330,3385,13.8,211,171,242.18072111932824,204.83963286713285
Alaska,AK,Aleutians East Borough,2013,2020,2.9,4.0,87208,3389,12.2,171,159,242.18072111932824,204.83963286713285
Alaska,AK,Aleutians East Borough,2013,2021,3.2,5.4,78761,3409,13.4,178,170,242.18072111932824,204.83963286713285
Alaska,AK,Aleutians East Borough,2013,2022,2.3,5.6,79961,3407,12.6,153,156,242.18072111932824,204.83963286713285
Alaska,AK,Aleutians West Census Area,2016,2018,2.9,1.6,100910,5750,8.5,361,385,242.18072111932824,204.83963286713285
Alaska,AK,Aleutians West Census Area,2016,2019,2.7,1.8,101461,5698,6.8,341,424,242.18072111932824,204.83963286713285
Alaska,AK,Aleutians West Census Area,2016,2020,3.7,4.2,100559,5708,7.6,328,391,242.18072111932824,204.83963286713285
Alaska,AK,Aleutians West Census Area,2016,2021,2.7,4.6,98872,5251,8.3,212,265,242.18072111932824,204.83963286713285
Alaska,AK,Aleutians West Census Area,2016,2022,4.1,2.6,100662,5219,9.6,357,309,242.18072111932824,204.83963286713285
Alaska,AK,Anchorage Municipality,2020,2018,4.8,6.4,98270,296112,9.2,31819,30193,228.47727272727272,170.99909090909088
Alaska,AK,Anchorage Municipality,2020,2019,5.1,6.2,98516,293531,9.0,30634,30574,246.1636363636364,184.91454545454548
Alaska,AK,Anchorage Municipality,2020,2020,4.7,5.7,97535,292090,8.8,30215,30361,263.8463636363636,198.8318181818182
Alaska,AK,Anchorage Municipality,2020,2021,5.2,5.5,96869,292545,9.1,30549,30197,283.9763636363636,212.74909090909088
Alaska,AK,Anchorage Municipality,2020,2022,4.8,5.5,95731,290674,9.6,31107,28058,304.11090909090905,226.66454545454545
Alaska,AK,Bethel Census Area,2050,2018,15.5,20.7,63970,18040,27.8,2862,2096,242.18072111932824,204.83963286713285
Alaska,AK,Bethel Census Area,2050,2019,16.3,20.3,62121,18134,28.3,2842,2030,242.18072111932824,204.83963286713285
Alaska,AK,Bethel Census Area,2050,2020,13.7,21.0,62560,18263,28.6,2965,2042,200.67927912667045,204.83963286713285
Alaska,AK,Bethel Census Area,2050,2021,14.8,21.1,62631,18514,28.5,3006,2105,242.18072111932824,204.83963286713285
Alaska,AK,Bethel Census Area,2050,2022,12.9,18.8,64094,18538,25.3,3040,2092,242.18072111932824,204.83963286713285
Alaska,AK,Bristol Bay Borough,2060,2018,5.8,9.5,99932,890,5.8,60,87,242.18072111932824,204.83963286713285
Alaska,AK,Bristol Bay Borough,2060,2019,7.2,11.1,92577,875,7.2,48,85,242.18072111932824,204.83963286713285
Alaska,AK,Bristol Bay Borough,2060,2020,1.5,5.6,91779,739,5.0,50,51,242.18072111932824,204.83963286713285
Alaska,AK,Bristol Bay Borough,2060,2021,1.0,3.5,88904,849,3.5,58,59,242.18072111932824,204.83963286713285
Alaska,AK,Bristol Bay Borough,2060,2022,0.0,5.0,94167,854,7.9,44,82,242.18072111932824,204.83963286713285
Alaska,AK,Chugach Census Area,2063,2020,4.8,1.3,104392,6495,5.2,524,664,242.18072111932824,204.83963286713285
Alaska,AK,Chugach Census Area,2063,2021,5.0,2.2,95776,7015,4.1,608,723,242.18072111932824,204.83963286713285
Alaska,AK,Chugach Census Area,2063,2022,8.1,9.4,83068,7000,4.9,611,635,242.18072111932824,204.83963286713285
Alaska,AK,Copper River Census Area,2066,2020,8.5,3.2,74457,2894,9.3,509,237,242.18072111932824,243.33613636363637
Alaska,AK,Copper River Census Area,2066,2021,11.3,5.5,73509,2635,11.4,400,178,242.18072111932824,260.8197727272727
Alaska,AK,Copper River Census Area,2066,2022,7.4,5.8,70606,2614,11.2,314,218,242.18072111932824,204.83963286713285
Alaska,AK,Denali Borough,2068,2018,4.1,1.8,99351,2232,16.9,124,83,294.97545454545457,204.83963286713285
Alaska,AK,Denali Borough,2068,2019,1.0,2.0,94794,2246,16.3,103,101,242.18072111932824,204.83963286713285
Alaska,AK,Denali Borough,2068,2020,3.9,3.4,87819,2502,14.1,73,158,242.18072111932824,204.83963286713285
Alaska,AK,Denali Borough,2068,2021,2.2,3.0,85838,2187,15.7,41,128,242.18072111932824,204.83963286713285
Alaska,AK,Denali Borough,2068,2022,3.3,1.4,87292,2101,7.3,66,185,242.18072111932824,204.83963286713285
Alaska,AK,Dillingham Census Area,2070,2018,9.2,14.5,69325,4975,17.2,769,414,242.18072111932824,204.83963286713285
Alaska,AK,Dillingham Census Area,2070,2019,9.5,14.2,66002,4961,17.2,726,371,242.18072111932824,204.83963286713285
Alaska,AK,Dillingham Census Area,2070,2020,9.9,13.3,66051,4934,17.6,687,346,242.18072111932824,204.83963286713285
Alaska,AK,Dillingham Census Area,2070,2021,11.6,13.4,67705,4899,18.0,684,341,242.18072111932824,204.83963286713285
Alaska,AK,Dillingham Census Area,2070,2022,11.9,10.8,69412,4854,15.9,601,366,242.18072111932824,204.83963286713285
Alaska,AK,Fairbanks North Star Borough,2090,2018,6.3,7.6,90972,99653,8.1,11191,9610,243.53181818181812,199.83090909090907
Alaska,AK,Fairbanks North Star Borough,2090,2019,6.1,6.9,89311,99072,8.0,11256,8953,253.65545454545452,208.81545454545451
Alaska,AK,Fairbanks North Star Borough,2090,2020,5.4,8.5,87934,98455,6.5,10451,9331,263.7763636363636,217.7972727272727
Alaska,AK,Fairbanks North Star Borough,2090,2021,4.3,8.0,85370,97149,6.4,10641,9105,273.89727272727276,226.7790909090909
Alaska,AK,Fairbanks North Star Borough,2090,2022,3.5,7.3,81655,96299,6.9,10208,9163,284.0209090909092,235.76363636363638
Alaska,AK,Haines Borough,2100,2018,1.0,5.8,75924,2518,9.0,129,382,245.34909090909093,204.83963286713285
Alaska,AK,Haines Borough,2100,2019,1.2,7.1,67348,2518,11.3,252,338,242.18072111932824,204.83963286713285
Alaska,AK,Haines Borough,2100,2020,2.7,13.1,74766,2547,12.6,281,533,191.74688067405924,232.02818181818182
Alaska,AK,Haines Borough,2100,2021,3.0,4.1,69057,2098,16.7,294,330,242.18072111932824,204.83963286713285
Alaska,AK,Haines Borough,2100,2022,3.5,4.9,68276,2079,5.8,209,403,242.18072111932824,204.83963286713285
Alaska,AK,Hoonah-Angoon Census Area,2105,2018,9.3,12.1,75052,2132,9.7,163,91,242.18072111932824,204.83963286713285
Alaska,AK,Hoonah-Angoon Census Area,2105,2019,10.1,11.1,69371,2139,10.3,183,74,242.18072111932824,204.83963286713285
Alaska,AK,Hoonah-Angoon Census Area,2105,2020,7.1,13.8,68915,2135,9.4,165,46,242.18072111932824,204.83963286713285
Alaska,AK,Hoonah-Angoon Census Area,2105,2021,8.6,19.5,61029,2327,8.8,186,39,242.18072111932824,204.83963286713285
Alaska,AK,Hoonah-Angoon Census Area,2105,2022,7.2,18.8,62344,2329,11.6,198,53,242.18072111932824,204.83963286713285
Alaska,AK,Juneau City and Borough,2110,2018,4.7,6.7,104091,32330,7.9,2549,3638,254.22909090909087,203.3081818181818
Alaska,AK,Juneau City and Borough,2110,2019,3.7,5.4,102532,32227,7.7,2776,3462,255.7136363636364,211.62181818181818
Alaska,AK,Juneau City and Borough,2110,2020,3.9,4.9,101289,32099,6.9,2579,3499,257.1890909090909,219.93
Alaska,AK,Juneau City and Borough,2110,2021,4.3,5.8,98237,32240,7.2,2690,3270,251.13999999999996,228.23818181818186
Alaska,AK,Juneau City and Borough,2110,2022,3.5,5.2,95711,32108,6.9,2459,3213,245.1,236.55181818181816
Alaska,AK,Kenai Peninsula Borough,2122,2018,6.2,9.2,78687,58220,12.0,5795,5571,180.14999999999998,184.8527272727273
Alaska,AK,Kenai Peninsula Borough,2122,2019,5.2,8.8,76634,58464,12.1,6095,5243,183.6981818181818,196.36272727272728
Alaska,AK,Kenai Peninsula Borough,2122,2020,5.8,9.8,79632,58809,12.7,6429,4736,187.2436363636364,207.86727272727273
Alaska,AK,Kenai Peninsula Borough,2122,2021,7.3,9.0,76964,58711,11.9,6411,4775,190.78909090909093,219.37181818181816
Alaska,AK,Kenai Peninsula Borough,2122,2022,5.6,8.6,76272,59235,12.5,6180,4760,194.33727272727273,230.88181818181818
Alaska,AK,Ketchikan Gateway Borough,2130,2018,5.7,7.5,83020,13804,10.5,1296,1221,209.62818181818184,154.10340909090908
Alaska,AK,Ketchikan Gateway Borough,2130,2019,5.3,6.4,84364,13800,9.6,1233,1260,221.29999999999998,153.26704545454547
Alaska,AK,Ketchikan Gateway Borough,2130,2020,4.5,6.5,85880,13833,8.8,1316,1152,232.97181818181818,152.42704545454546
Alaska,AK,Ketchikan Gateway Borough,2130,2021,3.8,5.5,84824,13939,9.4,1268,1149,244.6436363636364,151.58704545454546
Alaska,AK,Ketchikan Gateway Borough,2130,2022,3.3,4.8,82763,13910,9.7,1242,1018,256.31545454545454,150.75068181818182
Alaska,AK,Kodiak Island Borough,2150,2018,2.4,7.7,92372,13649,9.3,1514,1792,198.68727272727273,190.64272727272729
Alaska,AK,Kodiak Island Borough,2150,2019,3.3,7.5,99573,13451,7.8,1489,1743,208.41545454545457,204.0827272727273
Alaska,AK,Kodiak Island Borough,2150,2020,4.0,8.1,91049,13383,7.3,1555,1485,218.14,217.51727272727274
Alaska,AK,Kodiak Island Borough,2150,2021,3.2,8.2,91304,13218,7.8,1307,1667,227.86454545454544,230.95181818181817
Alaska,AK,Kodiak Island Borough,2150,2022,1.9,9.3,91138,13065,8.0,1304,1632,237.5927272727273,244.39181818181817
Alaska,AK,Kusilvak Census Area,2158,2018,21.6,34.3,41936,8198,40.5,1700,654,242.18072111932824,204.83963286713285
Alaska,AK,Kusilvak Census Area,2158,2019,21.1,31.5,42635,8250,39.0,1679,580,242.18072111932824,204.83963286713285
Alaska,AK,Kusilvak Census Area,2158,2020,15.7,27.9,42962,8298,37.9,1815,448,242.18072111932824,204.83963286713285
Alaska,AK,Kusilvak Census Area,2158,2021,17.7,30.0,41393,8354,36.6,1822,498,242.18072111932824,204.83963286713285
Alaska,AK,Kusilvak Census Area,2158,2022,15.1,25.3,42663,8372,34.3,1830,508,242.18072111932824,204.83963286713285
Alaska,AK,Lake and Peninsula Borough,2164,2018,14.1,17.1,54759,1375,15.9,162,94,242.18072111932824,204.83963286713285
Alaska,AK,Lake and Peninsula Borough,2164,2019,13.3,16.6,51197,1393,16.5,155,79,242.18072111932824,204.83963286713285
